qid,label_en,editor_uuid,editor,editor_stated_as,editor_series_ordinal,editor_ref1_hash,editor_ref1_referenceUrl,editor_ref1_stated_in,editor_ref1_retrieved_nodeId,editor_ref1_retrieved_val,editor_ref1_retrieved_prec
Q115690558,"Practicing Catholic ritual, body, and contestation in Catholic faith",0C3000FA-348D-4A24-94EE-29DE2C7F1062,Q83505860,Bruce T Morrill,1,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,3ba97a00-9d90-4fde-ae3c-cdbb69f0cf65,2022-12-13T00:00:00Z,11
Q115690559,Sacraments : revelation of the humanity of God : engaging the fundamental theology of Louis-Marie Chauvet,0260A138-CBA1-49F9-A39B-B77BA443219A,Q21294582,Philippe Bordeyne,1,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,8216644c-4f84-40ca-9ff6-fc0b9cadd342,2022-12-13T00:00:00Z,11
Q115690559,Sacraments : revelation of the humanity of God : engaging the fundamental theology of Louis-Marie Chauvet,F128B492-7767-4B30-9ACF-6AE229E66A32,Q83505860,Bruce T Morrill,2,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,687c576f-e980-45a7-b1c0-c4f755afa2a4,2022-12-13T00:00:00Z,11
Q115691527,The Many Bodies of Worship: Locating the Spirit's Work,8DAA7C7C-4868-402E-86D2-1F2F76309CC3,Q83505860,Bruce T Morrill,1,4b013fac3b479374ab45ebf2e416cd72a5e7a2b0,,Q114403967,87c42724-9d84-49d7-a1ad-20220e06136c,2022-12-14T00:00:00Z,11
Q115691527,The Many Bodies of Worship: Locating the Spirit's Work,D0B888F3-E128-4C1F-927B-73F6DD24650F,Q104618706,Bernard J Cooke,2,4b013fac3b479374ab45ebf2e416cd72a5e7a2b0,,Q114403967,f07fb21f-efe8-4fe1-94e0-ffea27934202,2022-12-14T00:00:00Z,11
Q115691528,Initial Consideration: Theory and Practice of the Body in Liturgy Today,B51029D4-6806-4BE3-A7E0-1AC597864329,Q83505860,Bruce T Morrill,1,4b013fac3b479374ab45ebf2e416cd72a5e7a2b0,,Q114403967,c31d0eb3-a668-43e4-a297-6cc4851edd3c,2022-12-14T00:00:00Z,11
Q115691528,Initial Consideration: Theory and Practice of the Body in Liturgy Today,371682A6-5A34-4645-9F0D-8D8BC8A257E4,Q104618706,Bernard J Cooke,2,4b013fac3b479374ab45ebf2e416cd72a5e7a2b0,,Q114403967,57bbdce9-9aad-4135-b85d-8641a085e20a,2022-12-14T00:00:00Z,11
Q115691529,"Time, Absence, and Otherness: Divine-Human Paradoxes Bonding Liturgy and Ethics",47456357-63AE-44A5-9F50-B5C47FF19B20,Q21294582,Philippe Bordeyne,,4b013fac3b479374ab45ebf2e416cd72a5e7a2b0,,Q114403967,5819a1f5-54e5-44fa-a7e2-e6e11c7667d8,2022-12-14T00:00:00Z,11
Q115691536,Building Appreciatively on Chauvet’s Work: An Overview,23F32532-C521-41A3-9EA6-582684A3F085,Q21294582,Philippe Bordeyne,,4b013fac3b479374ab45ebf2e416cd72a5e7a2b0,,Q114403967,6fe1aeac-6992-4ef2-80a5-a400fbbb9a41,2022-12-14T00:00:00Z,11
Q115708238,Karl Barth,EAA68A72-BCE2-4AF2-BA8D-CAEA82148A62,Q6844375,Miguel A de la Torre,1,263f3ec26329383c50164ad47f706e9c12561922,,Q114403967,5c48aa41-7c2e-4aa5-95d8-ee46b04b50c6,2022-12-15T00:00:00Z,11
Q115708238,Karl Barth,6EA37A5A-0168-4AA3-AE55-0A0434B86689,Q7595851,Stacey M Floyd-Thomas,2,263f3ec26329383c50164ad47f706e9c12561922,,Q114403967,f58280b1-c93f-47e4-8399-39ef8d521069,2022-12-15T00:00:00Z,11
Q115712819,Methodist and radical: rejuvenating a tradition,52EC4769-53EF-4DA2-A9D7-873E20E250DF,Q27643173,Joerg Rieger,1,263f3ec26329383c50164ad47f706e9c12561922,,Q114403967,923500a8-83d5-43d4-bfc1-09a64b127c38,2022-12-15T00:00:00Z,11
Q115712827,Introducing liberative theologies,0CE908F3-443B-4816-A8C0-947999E534CC,Q6844375,Miguel A. De La Torre,,263f3ec26329383c50164ad47f706e9c12561922,,Q114403967,fe14997a-3264-4d63-bc63-d4d6dddf851f,2022-12-15T00:00:00Z,11
Q115712831,"Liberating the future: God, Mammon, and theology",BF2A3862-896E-439B-B0F6-9E6F34AA88BB,Q27643173,Joerg Rieger,,263f3ec26329383c50164ad47f706e9c12561922,,Q114403967,a82fb9ae-5a93-40be-bd49-caa8ea0128bb,2022-12-15T00:00:00Z,11
Q115712835,"Across borders: Latin perspectives in the Americas reshaping religion, theology, and life",F0F44ED6-0F70-45D4-BC8E-66A7BD494E96,Q27643173,Joerg Rieger,,263f3ec26329383c50164ad47f706e9c12561922,,Q114403967,1086f4f3-de1c-4be1-927c-eb07fc9ae86d,2022-12-15T00:00:00Z,11
Q115712862,Theology from the belly of the whale: a Frederick Herzog reader,8E9D2A7A-4CC5-4560-ADCF-640AEED3484F,Q27643173,Joerg Rieger,,263f3ec26329383c50164ad47f706e9c12561922,,Q114403967,afd784d6-531b-48a5-892c-a1de7a0061a8,2022-12-15T00:00:00Z,11
Q115715081,"Religion, theology, and class: fresh engagements after long silence",E97A2817-BFDB-4E0C-AB28-B987E798FF5F,Q27643173,Joerg Rieger,,263f3ec26329383c50164ad47f706e9c12561922,,Q114403967,a5a81717-8ea4-4a32-97d6-c87900758f2f,2022-12-15T00:00:00Z,11
Q115715105,Theology and the Power of the Margins in a Postmodern World,416E5576-3A5B-47AD-A176-76B78B91BCD1,Q27643173,Joerg Rieger,,263f3ec26329383c50164ad47f706e9c12561922,,Q114403967,fd18835b-e319-4d0d-9b0e-17499d549ffb,2022-12-15T00:00:00Z,11
Q115715645,The Treatment of Criminals in the Ancient Near East,2ADD85E8-09B3-4A8C-84E2-562E0755A7B7,Q6113796,Jack M Sasson,,263f3ec26329383c50164ad47f706e9c12561922,,Q114403967,dc509d41-b99c-4a73-9436-3e855267bcd9,2022-12-15T00:00:00Z,11
Q115715647,"Studies in literature from the ancient Near East by members of the American Oriental Society, dedicated to Samuel Noah Kramer",84756BAF-1903-4548-985A-E3C4961C37E4,Q6113796,Jack M Sasson,,263f3ec26329383c50164ad47f706e9c12561922,,Q114403967,07bfb745-6489-4794-88dd-0f381f2a657c,2022-12-15T00:00:00Z,11
Q115715648,Civilizations of the ancient Near East,4D451B5B-5C08-4722-828B-054970E5239F,Q6113796,Jack M Sasson,,263f3ec26329383c50164ad47f706e9c12561922,,Q114403967,19fc4899-4e68-40c4-84d6-ebcd2d764f54,2022-12-15T00:00:00Z,11
Q115715653,The Ancient Near East : an encyclopedia for students,5A04BDA3-FCBD-4AA9-80DE-EB6043B7CDB7,Q6113796,Jack M Sasson,1,263f3ec26329383c50164ad47f706e9c12561922,,Q114403967,af38caae-6919-460f-aee4-f26b755d9ea0,2022-12-15T00:00:00Z,11
Q115715653,The Ancient Near East : an encyclopedia for students,AAB98AA9-0895-4C2E-A660-900E5CA30957,Q113844371,Ronald Wallenfels,2,263f3ec26329383c50164ad47f706e9c12561922,,Q114403967,492f34d9-3e21-4728-998e-1c13b068ae96,2022-12-15T00:00:00Z,11
Q115715663,Why should someone who knows something conceal it? Cuneiform Studies in Honor of David I. Owen on His 70th Birthday,443A1FA9-8251-48F2-BD07-F4FB176442E1,Q6113796,Jack M Sasson,,263f3ec26329383c50164ad47f706e9c12561922,,Q114403967,3d56a893-b10a-4474-92a9-191e9937e86a,2022-12-15T00:00:00Z,11
Q115715663,Why should someone who knows something conceal it? Cuneiform Studies in Honor of David I. Owen on His 70th Birthday,607FD331-C945-4FD4-9FA7-14419A2D7AA4,Q113760258,Alexandra Kleinerman,,263f3ec26329383c50164ad47f706e9c12561922,,Q114403967,5343b63b-48c8-4ef8-95a3-ff57086276fc,2022-12-15T00:00:00Z,11
Q115719944,Oriental wisdom: six essays on the sapiential traditions of Eastern civilizations [issue of the Journal of the American Oriental Society],8015EA3A-22E2-48FC-9344-F114F786D321,Q6113796,Jack M Sasson,,e2c9b1e29171ff335b1e2d23ec9320c2de1a3da4,,Q114403967,01677313-5718-47ed-830b-53acc394bee7,2022-12-16T00:00:00Z,11
Q116053311,Teaching the Bible : the discourses and politics of biblical pedagogy,8322F350-B3A1-418E-A09E-89CB0271BC8E,Q16122562,Fernando F Segovia,,c1a919b61f294a55a994132b618d6bcaad2c78dd,,Q114403967,6be47932-878a-4b5e-93a7-0caf240af467,2023-01-07T00:00:00Z,11
Q116228294,Roundtable Discussion: Backlash,633A77EF-C7F7-453F-A64D-07B029B20CBB,Q6303611,Judith Plaskow,1,165a970caaedc08d84a30f1e63efdcc1e7f3bb39,,Q114403967,1a1f6657-f9a5-43ab-b236-745dd1923da1,2023-01-17T00:00:00Z,11
Q116228294,Roundtable Discussion: Backlash,06423375-6E8C-4FBB-958E-AD6B432E8391,Q87091,Elisabeth Schüssler Fiorenza,2,165a970caaedc08d84a30f1e63efdcc1e7f3bb39,,Q114403967,c5e6c84e-434b-48b8-8bb3-e249f6f7fe96,2023-01-17T00:00:00Z,11
Q116228313,"2012 Presidential Address: migrants' religions under imperial duress: reflections on epistemology, ethics, and politics in the study of the religious 'stranger'",68790605-6A99-43CB-BF40-55C3EACD887C,Q59532048,Otto Maduro,1,165a970caaedc08d84a30f1e63efdcc1e7f3bb39,,Q114403967,a2fd1e87-3338-4a27-9b3e-eee758bb52cb,2023-01-17T00:00:00Z,11
Q116228313,"2012 Presidential Address: migrants' religions under imperial duress: reflections on epistemology, ethics, and politics in the study of the religious 'stranger'",B6EE9A36-BAAB-403A-A394-442D8D171A71,Q16122562,Fernando F Segovia,2,165a970caaedc08d84a30f1e63efdcc1e7f3bb39,,Q114403967,1dcb1760-5376-4637-9fd3-bd14262ea53b,2023-01-17T00:00:00Z,11
Q116269733,Discipleship in the New Testament,02B0A541-8E81-4F6E-B2D9-0D302A386F6D,Q16122562,Fernando F Segovia,,0ebd4a7eaf6684657b4529a27e8b249c69ea869d,,Q114403967,2d932aa2-9cb2-47e0-abae-e91ff797e5bb,2023-01-20T00:00:00Z,11
Q116269734,"Embracing the spirit : womanist perspectives on hope, salvation, and transformation",D447639E-FDCE-4A47-A6BD-9B2A267B76D5,Q29447340,Emilie M Townes,,0ebd4a7eaf6684657b4529a27e8b249c69ea869d,,Q114403967,f4c3e66e-5dc7-41ba-b88a-4ba4eb840348,2023-01-20T00:00:00Z,11
Q116269735,"Encyclopedia of activism and social justice Gary Anderson and Kathryn Herr, eds.",B67936B7-7B2D-43B2-BB59-BEF9E64BC521,Q27643173,Joerg Rieger,,0ebd4a7eaf6684657b4529a27e8b249c69ea869d,,Q114403967,5d96a18e-86b5-4655-974a-7353ba2c796f,2023-01-20T00:00:00Z,11
Q116269736,"Faith, health, and healing in African American life",9D51823F-BB24-4319-9277-EB2EC3899F54,Q29447340,Emilie M Townes,1,0ebd4a7eaf6684657b4529a27e8b249c69ea869d,,Q114403967,2ba74dc9-8fcc-4d33-9611-3f233283c8c9,2023-01-20T00:00:00Z,11
Q116269736,"Faith, health, and healing in African American life",05550A92-32F6-49D7-9AAD-9AF58CE4806F,Q64595627,Stephanie Y Mitchem,2,0ebd4a7eaf6684657b4529a27e8b249c69ea869d,,Q114403967,1010893e-8558-4401-a247-aee050d14a81,2023-01-20T00:00:00Z,11
Q116269738,Homosexuality and Christian community,5AAC452E-6B69-4F51-BADD-246FE3D3AB66,Q15379207,Choon-Leong Seow,,0ebd4a7eaf6684657b4529a27e8b249c69ea869d,,Q114403967,0520bb68-44d8-48bb-ae5f-e6492f0bf49b,2023-01-20T00:00:00Z,11
Q116269746,"Prophets and prophecy in the ancient Near East / Ritner, Robert Kriech,; 1953-",A1297099-AE94-40FA-A33F-8084252AD585,Q29469348,Peter Machinist,,0ebd4a7eaf6684657b4529a27e8b249c69ea869d,,Q114403967,93064451-0521-44db-a3c5-7e643a4337b1,2023-01-20T00:00:00Z,11
Q116269747,Reading and Preaching John: Essays in Honor of Robert Kysar,0E196D26-164A-44BF-8B8B-D2EC9F315B45,Q16122562,Fernando F Segovia,,0ebd4a7eaf6684657b4529a27e8b249c69ea869d,,Q114403967,db257f5f-0042-4170-8700-adebebf40b71,2023-01-20T00:00:00Z,11
Q116269747,Reading and Preaching John: Essays in Honor of Robert Kysar,407E35FB-5440-44F1-9B74-EEBDB7E21B7D,Q105439147,R Alan Culpepper,,0ebd4a7eaf6684657b4529a27e8b249c69ea869d,,Q114403967,eb49ac9c-ad73-498b-9e61-feb647d6357d,2023-01-20T00:00:00Z,11
Q116269747,Reading and Preaching John: Essays in Honor of Robert Kysar,EC97A11E-D65D-44E4-9EA6-3D330BCD4474,Q6251785,John Painter,,0ebd4a7eaf6684657b4529a27e8b249c69ea869d,,Q114403967,efd7bff1-7823-4160-8e01-39ed3da204e8,2023-01-20T00:00:00Z,11
Q116269748,Reading Biblical Texts Together: Pursuing Minoritized Biblical Criticism,76EF25D2-55D1-48BD-A160-1D3F1F460A87,Q16122562,Fernando F Segovia,,0ebd4a7eaf6684657b4529a27e8b249c69ea869d,,Q114403967,978827de-624f-48d3-af7d-0808002ec69a,2023-01-20T00:00:00Z,11
Q116269749,"Reading from this place, Volume 1",1A0B039B-975A-48B8-98E7-57175C1D362B,Q16122562,Fernando F Segovia,1,0ebd4a7eaf6684657b4529a27e8b249c69ea869d,,Q114403967,dd255be6-cbed-4e7d-8e51-5d51e90e2a19,2023-01-20T00:00:00Z,11
Q116269749,"Reading from this place, Volume 1",84D1BDC7-6E86-48C7-A97A-6B79B03EC25E,Q63433333,Mary Ann Tolbert,2,0ebd4a7eaf6684657b4529a27e8b249c69ea869d,,Q114403967,2613059a-c846-433d-a047-9e7f20b04236,2023-01-20T00:00:00Z,11
Q116269750,"Reading from this place, Volume 2",6B153091-33E9-4599-93A6-0843EDD751B7,Q16122562,Fernando F Segovia,1,0ebd4a7eaf6684657b4529a27e8b249c69ea869d,,Q114403967,6867c192-b50b-4700-86ab-7f2e73a8a68c,2023-01-20T00:00:00Z,11
Q116269750,"Reading from this place, Volume 2",4BE2815C-FDAB-4CA9-89DF-DC060A856C2B,Q63433333,Mary Ann Tolbert,2,0ebd4a7eaf6684657b4529a27e8b249c69ea869d,,Q114403967,d947fec2-6b2d-4e8d-a9ad-0d9463dc6fcc,2023-01-20T00:00:00Z,11
Q116269751,The Fourth Gospel from a literary perspective,9A540CD7-2852-4096-90F7-C2C79354E97F,Q105439147,R Alan Culpepper,1,0ebd4a7eaf6684657b4529a27e8b249c69ea869d,,Q114403967,63993ca6-87ed-4ea0-a490-8ba0914200d9,2023-01-20T00:00:00Z,11
Q116269751,The Fourth Gospel from a literary perspective,74B691D7-610C-4F37-882E-EF92E169508D,Q16122562,Fernando F Segovia,2,0ebd4a7eaf6684657b4529a27e8b249c69ea869d,,Q114403967,1e7be720-fdc3-4549-906c-1ffe867852b8,2023-01-20T00:00:00Z,11
Q116269754,Wesleyan perspectives on the new creation,7FCF19A1-130C-4ED8-8EA3-54D5E87B0E43,Q83505989,M Douglas Meeks,,0ebd4a7eaf6684657b4529a27e8b249c69ea869d,,Q114403967,8d9ceeb9-339b-423c-8f6b-8fb63f07c1f8,2023-01-20T00:00:00Z,11
Q116269758,Womanist theological ethics : a reader,D2C62ED3-6E1E-4965-8252-91CCD89AD304,Q6377445,Katie G Cannon,1,0ebd4a7eaf6684657b4529a27e8b249c69ea869d,,Q114403967,d754c65d-6aaa-4a40-aca2-dab456552488,2023-01-20T00:00:00Z,11
Q116269758,Womanist theological ethics : a reader,CCD06CB0-370A-424C-8BF3-DE6E04FFEDA1,Q29447340,Emilie M Townes,2,0ebd4a7eaf6684657b4529a27e8b249c69ea869d,,Q114403967,627bb7df-138c-49c0-83c4-c8d05517564f,2023-01-20T00:00:00Z,11
Q116270088,"Preaching God's transforming justice: a lectionary commentary, year A",E38A0119-7D3C-466A-9EA7-F34AC143E184,Q92216692,Dale P Andrews,1,0ebd4a7eaf6684657b4529a27e8b249c69ea869d,,Q114403967,d216a5c7-63fc-43c2-b73f-e2c301a90bc8,2023-01-20T00:00:00Z,11
Q116270088,"Preaching God's transforming justice: a lectionary commentary, year A",F8072028-16C2-48B0-B2F2-6D6EC67AC92B,Q92207288,Ronald J Allen,2,0ebd4a7eaf6684657b4529a27e8b249c69ea869d,,Q114403967,a28891b0-a976-4897-9ee0-0778ade8fb34,2023-01-20T00:00:00Z,11
Q116270088,"Preaching God's transforming justice: a lectionary commentary, year A",0CD0E7D4-9D92-464E-8FD2-AB78FDD95D4C,Q92207043,Dawn Ottoni-Wilhelm,3,0ebd4a7eaf6684657b4529a27e8b249c69ea869d,,Q114403967,d7906ac6-ee85-4865-92e0-26b9b11a981c,2023-01-20T00:00:00Z,11
Q116590913,Apocrypha,0D032900-4840-4135-A496-3787373B7B76,Q5238058,David Noel Freedman,1,c1238b053c694367f1732a3c5d7aad87b91a2782,,Q114403967,888d14e1-85bc-40bf-8b69-2588d021dee9,2023-02-01T00:00:00Z,11
Q116590913,Apocrypha,C5E85A18-72FA-414E-B6FA-F32A1DDF49DE,Q112366141,Allen C Myers,2,c1238b053c694367f1732a3c5d7aad87b91a2782,,Q114403967,1da73e7a-ed79-4a62-8c9f-29a6596b3993,2023-02-01T00:00:00Z,11
Q116590913,Apocrypha,1D576BEE-B886-4C45-A2F4-498B3B5DD068,Q93233908,Astrid B Beck,3,c1238b053c694367f1732a3c5d7aad87b91a2782,,Q114403967,1b0faf4b-a43d-4cdf-8418-cdf9cf84840e,2023-02-01T00:00:00Z,11
Q116590915,Richard Baxter,8FFD1128-3EBB-4E08-9CC6-FEEB96C70322,Q112385647,Trevor A Hart,,c1238b053c694367f1732a3c5d7aad87b91a2782,,Q114403967,cafd355c-cb51-4273-89ed-1fce34e3cbb5,2023-02-01T00:00:00Z,11
Q116590933,Expository Preaching,2A20EC60-B07C-4ECB-A6CD-758D595D628B,Q16106324,Richard Lischer,1,c1238b053c694367f1732a3c5d7aad87b91a2782,,Q114403967,a07cb41f-f0d7-4255-85d9-8a7859338754,2023-02-01T00:00:00Z,11
Q116590933,Expository Preaching,89A1DEC1-E27C-4981-97AE-4CE14CB2FC6A,Q15513988,William H Willimon,2,c1238b053c694367f1732a3c5d7aad87b91a2782,,Q114403967,247b4be3-d30a-49b7-a5e3-6cbb0d361023,2023-02-01T00:00:00Z,11
Q116590935,Theories of Language,23F44EDF-8678-4F26-AF63-7B55B9C8272F,Q15513988,William H. Willimon,1,c1238b053c694367f1732a3c5d7aad87b91a2782,,Q114403967,7a1e98af-fb46-4bc8-ac79-4da1c564e5ce,2023-02-01T00:00:00Z,11
Q116590935,Theories of Language,112F71D8-1C39-47B9-9742-F12F12391473,Q16106324,Richard Lischer,2,c1238b053c694367f1732a3c5d7aad87b91a2782,,Q114403967,0fc5ee84-4f8a-4b7b-b5f3-6fb82e55453b,2023-02-01T00:00:00Z,11
Q116590942,Easter,63B6BC21-3A22-41A1-AE16-EAAD83C89425,Q115970415,Len Travers,,c1238b053c694367f1732a3c5d7aad87b91a2782,,Q114403967,b02d2b83-36b0-4252-bd91-d60309e4a875,2023-02-01T00:00:00Z,11
Q116594387,Womanist theology,09FE0136-F97F-4AB3-A8EC-78B87CB89D6C,Q113772819,Rosemary Skinner Keller,1,c1238b053c694367f1732a3c5d7aad87b91a2782,,Q114403967,9e6aac57-637f-4324-9c6f-a9be920111f6,2023-02-01T00:00:00Z,11
Q116594387,Womanist theology,94BB3854-1A57-4F6F-97FB-46987B42386F,Q198346,Rosemary Radford Ruether,2,c1238b053c694367f1732a3c5d7aad87b91a2782,,Q114403967,9362ee4e-f86a-4272-a355-22b3976d98b2,2023-02-01T00:00:00Z,11
Q116590953,Sociology of Law,3DC91B95-5FAA-4E77-A964-78B27B5EF552,Q93237708,Brent A Strawn,,c1238b053c694367f1732a3c5d7aad87b91a2782,,Q114403967,16b5a37d-f5ac-4664-b09f-e7f99ed2d0a0,2023-02-01T00:00:00Z,11
Q116594389,Protestantism,0BA54705-1602-447D-86EE-FDB16E5DA5B3,Q241488,Richard A Shweder,1,c1238b053c694367f1732a3c5d7aad87b91a2782,,Q114403967,1b1a8ade-f2e3-4849-a546-abcd2596956a,2023-02-01T00:00:00Z,11
Q116594392,Religious rites of passage,2D8854E1-202F-422A-AB16-8B3BFAEB724B,Q241488,Richard A Shweder,1,c1238b053c694367f1732a3c5d7aad87b91a2782,,Q114403967,885fcbe2-967b-484e-8261-403a58ee241e,2023-02-01T00:00:00Z,11
Q116590958,"Race, Class, and Ethnicity: Hebrew Bible",F6ED337A-073D-4241-A8ED-BAB3B924E823,Q6388557,Ken Stone,2,c1238b053c694367f1732a3c5d7aad87b91a2782,,Q114403967,ee5ce5d0-34da-43eb-a0f5-077edc275397,2023-02-01T00:00:00Z,11
Q116607770,Growing Like Topsy: Womanist Reflections on Dreams and Nightmares,1BDFF479-E0D3-4B1B-9BA8-499E68C224BF,Q16122562,Fernando F Segovia,1,75caa8d8e47b90b9f70f7dab0288b6009bc937a2,,Q114403967,f105bf2a-2e8d-4755-bf49-a6b2e46da8b2,2023-02-02T00:00:00Z,11
Q116607770,Growing Like Topsy: Womanist Reflections on Dreams and Nightmares,4EE2B34F-50D1-42F5-86B9-ADF60E602C08,Q12482381,Eleazar S Fernandez,2,75caa8d8e47b90b9f70f7dab0288b6009bc937a2,,Q114403967,6d441a84-6803-4a16-aecc-766b724efd45,2023-02-02T00:00:00Z,11
Q116607771,Introduction: Configurations; Approaches; Findings; Stances,7CE90BF5-67A1-4610-BB0C-1DEB1F6066E7,Q42305783,R S Sugirtharajah,,75caa8d8e47b90b9f70f7dab0288b6009bc937a2,,Q114403967,15e648d0-8ff1-4b51-b763-46c90d47510d,2023-02-02T00:00:00Z,11
Q116607774,Black Preaching Praxis,CA78BC04-9FD4-4306-9D30-43A8DB3B998E,Q7595851,Stacey M Floyd-Thomas,,75caa8d8e47b90b9f70f7dab0288b6009bc937a2,,Q114403967,44aa0927-8292-4dc1-9041-ba7539621e8d,2023-02-02T00:00:00Z,11
Q116607776,The Practical Character of Liturgy and Theology,536B900D-783D-4B97-BEA1-4340A2D4590B,Q83505860,Bruce T Morrill,1,75caa8d8e47b90b9f70f7dab0288b6009bc937a2,,Q114403967,b9a76b02-210b-476e-8326-b5b10c2e5a6a,2023-02-02T00:00:00Z,11
Q116607776,The Practical Character of Liturgy and Theology,621BBF0A-1EB4-4016-B962-28613759CE45,Q104618706,Bernard J Cooke,2,75caa8d8e47b90b9f70f7dab0288b6009bc937a2,,Q114403967,7a26c733-24cd-4523-bc20-8b7e1838771f,2023-02-02T00:00:00Z,11
Q116607782,The womanist dancing mind: speaking to the expansiveness of womanist discourse,118C47D8-A847-4E29-BFB5-4B2CEC8C0C17,Q7595851,Stacey M Floyd-Thomas,,75caa8d8e47b90b9f70f7dab0288b6009bc937a2,,Q114403967,95ef4be8-3974-431a-8d71-019538f36615,2023-02-02T00:00:00Z,11
Q116607783,Hispanic American Biblical Interpretation,22A95B98-79FA-4794-853C-DB6E009CCD52,Q85744888,John Haralson Hayes,,75caa8d8e47b90b9f70f7dab0288b6009bc937a2,,Q114403967,afb22596-a8b9-4bfd-8a61-1aa3c003dba9,2023-02-02T00:00:00Z,11
Q116607788,A Heterotextual Perspective,47EBBD56-69F0-4507-856E-F5DAEB9ED5EF,Q15379207,Choon Leong Seow,,75caa8d8e47b90b9f70f7dab0288b6009bc937a2,,Q114403967,976bf075-233f-4a9b-a5fd-25625a7fb264,2023-02-02T00:00:00Z,11
Q116607790,What We Think is New is in Fact Very Old,15630AE7-681A-4938-927B-258A05D19D99,Q19664952,Samuel Torvend,,75caa8d8e47b90b9f70f7dab0288b6009bc937a2,,Q114403967,fc8f9571-59db-4b9e-ba51-bea0aadf7491,2023-02-02T00:00:00Z,11
Q116607799,The Struggle for Tradition,8C10F95F-E427-4934-B2B0-A221DB76F75F,Q5293464,Don E Saliers,1,75caa8d8e47b90b9f70f7dab0288b6009bc937a2,,Q114403967,d9576c73-b32f-413c-82b0-0ed24ed64d38,2023-02-02T00:00:00Z,11
Q116607799,The Struggle for Tradition,4B9A84AC-BA3F-4567-B324-F09DC540B9F7,Q83505860,Bruce T Morrill,3,75caa8d8e47b90b9f70f7dab0288b6009bc937a2,,Q114403967,ca8bff67-77b5-47a3-bc61-9d1c89297574,2023-02-02T00:00:00Z,11
Q116607800,The Prophetic Challenge: Introduction,6F7E2FCA-CC5E-4E6B-B5DF-BB8306D5E1DE,Q5293464,Don E Saliers,1,75caa8d8e47b90b9f70f7dab0288b6009bc937a2,,Q114403967,80df2bfd-fad1-451c-b130-8d9f4ddcd989,2023-02-02T00:00:00Z,11
Q116607800,The Prophetic Challenge: Introduction,B416DECB-E36E-4765-BB36-9BDAD837A94F,Q83505860,Bruce T Morrill,3,75caa8d8e47b90b9f70f7dab0288b6009bc937a2,,Q114403967,41b16aa9-6736-436d-9181-49677d4000a3,2023-02-02T00:00:00Z,11
Q116607803,Sloppy mutuality : just love for children and adults,DC1BC4FE-1575-4A0A-B591-4D487A6C4ABB,Q112432347,Edward Foley,,75caa8d8e47b90b9f70f7dab0288b6009bc937a2,,Q114403967,ba63a689-8a60-4753-8436-0665a072dfdf,2023-02-02T00:00:00Z,11
Q116607831,Ethics as an art of doing the work our souls must have,65707F39-D2E6-4F2F-A7D8-68F8A99603FD,Q6377445,Katie G Cannon,1,75caa8d8e47b90b9f70f7dab0288b6009bc937a2,,Q114403967,15abe191-5c91-47e9-a135-dc0f197cf517,2023-02-02T00:00:00Z,11
Q116607833,The Gospel of John,9BE7798F-76A4-446E-A808-B802C2FD8739,Q42305783,R S Sugirtharajah,,75caa8d8e47b90b9f70f7dab0288b6009bc937a2,,Q114403967,383aa181-2621-41d1-b5f3-eb0e484c313b,2023-02-02T00:00:00Z,11
Q116607834,Walking the Labyrinth: Recovering a Sacred Tradition,C3488E3D-6336-4AEA-9CB1-A6071835BF42,Q83505860,Bruce T Morrill,1,75caa8d8e47b90b9f70f7dab0288b6009bc937a2,,Q114403967,5fe6767e-12fa-474e-8187-2dbe9a9023b7,2023-02-02T00:00:00Z,11
Q116607834,Walking the Labyrinth: Recovering a Sacred Tradition,63132239-E86A-4762-B0D5-6B5087328F03,Q104618706,Bernard J Cooke,2,75caa8d8e47b90b9f70f7dab0288b6009bc937a2,,Q114403967,c739a702-7217-49a2-b1aa-8710b9706231,2023-02-02T00:00:00Z,11
Q116607851,Introduction: Opting for the Margins in a Postmodern World,49716660-77F1-4357-9987-64875FF50285,Q27643173,Joerg Rieger,,75caa8d8e47b90b9f70f7dab0288b6009bc937a2,,Q114403967,37947c32-65f6-4a37-92a2-0ca879ed9e61,2023-02-02T00:00:00Z,11
Q116607856,To be called beloved : Womanist ontology in postmodern refraction,4CDBF265-FF90-40FC-8690-68E11B826C80,Q6377445,Katie G Cannon,1,75caa8d8e47b90b9f70f7dab0288b6009bc937a2,,Q114403967,feef8439-e873-4b6a-a4e6-36b3b9e6b23d,2023-02-02T00:00:00Z,11
Q117161790,Liturgical Music: Bodies Proclaiming and Responding to the Word of God,FCF94F8B-BAC9-466E-BB8B-4E0E9A7FA291,Q83505860,Bruce T Morrill,1,a2485aa7d1b8d2f014f1a949c871283f5d0f80ab,,Q114403967,aacdbad7-3825-4108-aa06-06f4b9e9d6d3,2023-03-15T00:00:00Z,11
Q117161790,Liturgical Music: Bodies Proclaiming and Responding to the Word of God,99D5E3D3-3BC5-48AD-AC15-B4FD1C3850AF,Q104618706,Bernard J Cooke,2,a2485aa7d1b8d2f014f1a949c871283f5d0f80ab,,Q114403967,3034e47b-4eb9-4721-b77c-e5838c31c809,2023-03-15T00:00:00Z,11
