qid,label_en,act_uuid,act,act_ref1_hash,act_ref1_retrieved_nodeId,act_ref1_retrieved_val,act_ref1_retrieved_prec
Q20538162,,A13BD5D4-391C-43BD-8866-2097F5065BEC,46404,d3e5214f59a5c284c269af012d46b4cb3aac7528,a9d367a8-3364-4429-97ab-0f4a15bd15fc,2021-02-02T00:00:00Z,11
Q20538260,,26606293-17F0-4555-B47A-09A1A3A9AAE2,50502,d3e5214f59a5c284c269af012d46b4cb3aac7528,f9a1ad00-073d-4d64-b2b5-d8597b6c1bec,2021-02-02T00:00:00Z,11
Q20538924,,FC255FA2-A607-4214-8024-9328C4A95D38,50273,d3e5214f59a5c284c269af012d46b4cb3aac7528,3ecda585-bc46-4779-9f6b-08b035b5c843,2021-02-02T00:00:00Z,11
Q20538977,,38C3ECEB-E114-4070-8EBC-881192CC33FE,50496,d3e5214f59a5c284c269af012d46b4cb3aac7528,71c0de99-a3ce-4614-82b8-c4cc2ce5ff09,2021-02-02T00:00:00Z,11
Q20539016,,DEC6B950-1426-4ED9-8DDD-63CBE4EF1313,51102,d3e5214f59a5c284c269af012d46b4cb3aac7528,671c0a07-4965-444b-8b2a-6897e9e95002,2021-02-02T00:00:00Z,11
Q20539043,,1FED96B4-72E4-4A04-878D-0B81C72E36A7,50285,d3e5214f59a5c284c269af012d46b4cb3aac7528,32f25989-4132-4e01-be1f-71aeaadd99c7,2021-02-02T00:00:00Z,11
Q20539093,,74B61B78-8BA8-4D41-A63B-D678AB7FB191,50261,d3e5214f59a5c284c269af012d46b4cb3aac7528,2919278b-e187-4c4f-9f44-58199b5d4a6d,2021-02-02T00:00:00Z,11
Q20539192,,0B0F3342-E20A-46D7-BF19-4C556DF1EFA0,50319,d3e5214f59a5c284c269af012d46b4cb3aac7528,059630c0-fdec-4617-88b6-20ce4587961d,2021-02-02T00:00:00Z,11
Q20539257,,26670F9A-B56D-4271-B0AD-A62EDF70FF8A,50257,d3e5214f59a5c284c269af012d46b4cb3aac7528,03c7e1ee-f2a2-4ac9-beae-ff2437e77929,2021-02-02T00:00:00Z,11
Q20539553,,462BEE94-049C-4F87-B330-9C161134C709,50625,d3e5214f59a5c284c269af012d46b4cb3aac7528,d90d83ce-108a-4bb0-850c-aa0c788212f4,2021-02-02T00:00:00Z,11
Q20539748,,DE50A5E8-E569-4421-B2EC-755DB116FA66,51124,d3e5214f59a5c284c269af012d46b4cb3aac7528,5c2f80a0-ebac-4aed-a502-ae2acb1b551f,2021-02-02T00:00:00Z,11
Q20539797,,C8C424B7-ECEB-4EA2-A4C2-31097F933011,50927,d3e5214f59a5c284c269af012d46b4cb3aac7528,5ddd0a9e-ed8f-4d20-b7d2-7a8866112fd9,2021-02-02T00:00:00Z,11
Q20539853,,6B4D7D44-CF3F-4146-A15A-9CFAA80C3F80,50348,d3e5214f59a5c284c269af012d46b4cb3aac7528,146ce67c-0aaf-4789-9d03-eacc2341ec72,2021-02-02T00:00:00Z,11
Q20539855,,EE47F7EF-9ED1-4D5D-98C8-506F35684263,50349,d3e5214f59a5c284c269af012d46b4cb3aac7528,b313fcd0-196d-4863-9796-911c6e6d3cb8,2021-02-02T00:00:00Z,11
Q20539859,,A9D5348F-22B2-454F-ACFC-CDFBECBC3F5F,50351,d3e5214f59a5c284c269af012d46b4cb3aac7528,214581d0-f9ba-48ee-98c7-88c0ff3f5538,2021-02-02T00:00:00Z,11
Q20539930,,E2F8D642-76C3-4BC2-A845-1086197BC7E2,57929,d3e5214f59a5c284c269af012d46b4cb3aac7528,36b5559c-deea-4180-bb1b-49f67879d975,2021-02-02T00:00:00Z,11
Q20539993,,5EFD28C5-F9EF-4DAB-9D7D-837E202F7910,50942,d3e5214f59a5c284c269af012d46b4cb3aac7528,b725ccd6-6af6-4521-aa4a-afd1b13d625a,2021-02-02T00:00:00Z,11
Q20540011,,A3BECEA1-B3FB-44D3-8CC7-F194415835AF,51132,d3e5214f59a5c284c269af012d46b4cb3aac7528,8b04022e-af9f-4195-b23b-06b5ae78ba43,2021-02-02T00:00:00Z,11
Q20540058,,AE4BA93A-98EC-426B-9415-D5D3CC8965E3,51104,d3e5214f59a5c284c269af012d46b4cb3aac7528,4b46b164-0e2c-4d95-9c07-28471b4ee818,2021-02-02T00:00:00Z,11
Q20540153,,DD35B4F7-662E-4E24-BEBA-637ED931253F,51134,d3e5214f59a5c284c269af012d46b4cb3aac7528,a0dc5d5b-472c-43bd-b30c-14a4ec153c23,2021-02-02T00:00:00Z,11
Q20540155,,18BBE1D2-BF4B-47A2-A6B2-4C7112B498E7,51120,d3e5214f59a5c284c269af012d46b4cb3aac7528,2577a44b-adec-40dc-8bf3-6055d3658b9e,2021-02-02T00:00:00Z,11
Q20540308,,EE48CB5A-1CAF-4AA4-8400-9C7A3C60FD65,50318,d3e5214f59a5c284c269af012d46b4cb3aac7528,3c10eba7-3777-4795-b642-a3ff86676d45,2021-02-02T00:00:00Z,11
Q20540336,,0EC423E1-5BEA-4DB6-8E41-7FB12A1F5EC9,50333,d3e5214f59a5c284c269af012d46b4cb3aac7528,f060761c-8560-440b-89b5-522a27243d60,2021-02-02T00:00:00Z,11
Q20540397,,EDF498F3-826F-411D-B795-B8E2DB126668,50267,d3e5214f59a5c284c269af012d46b4cb3aac7528,627b0f5b-2987-43f6-b6e6-16037ce8d55f,2021-02-02T00:00:00Z,11
Q20540511,,97545189-F87A-4549-96BC-519EDEF0BDF1,50272,d3e5214f59a5c284c269af012d46b4cb3aac7528,5860ab84-7f6a-49ed-b1f7-231105ad778e,2021-02-02T00:00:00Z,11
Q20540566,,A5E845D4-C4FD-4BD5-A851-D3C26EADCF55,50331,d3e5214f59a5c284c269af012d46b4cb3aac7528,e7b038a4-3320-4ced-b471-b6a1ce85482c,2021-02-02T00:00:00Z,11
Q20540619,,B32034F1-85A6-485B-97E8-79ADCCD9CD69,50342,d3e5214f59a5c284c269af012d46b4cb3aac7528,51ce07b5-44be-4bb8-b6dc-f4674464f060,2021-02-02T00:00:00Z,11
Q20540622,,FFAE9596-BBE1-4908-B176-480688B5715E,50328,d3e5214f59a5c284c269af012d46b4cb3aac7528,5f40ef09-affc-4b34-ab7d-5e4c38769e18,2021-02-02T00:00:00Z,11
Q20540629,,5D371B6E-88FC-4431-845E-5AE0AA3049AD,50330,d3e5214f59a5c284c269af012d46b4cb3aac7528,129c9095-c085-424b-935a-3b95a989bd8c,2021-02-02T00:00:00Z,11
Q20540661,,7FAA28FB-BD5C-4F24-86AD-B8D6A4F83B0C,50341,d3e5214f59a5c284c269af012d46b4cb3aac7528,8546e5ee-7cfc-43ac-bc2e-5d5850c15ade,2021-02-02T00:00:00Z,11
Q20540869,,E445F5A0-F2C5-4A99-8721-B0D837994E90,50346,d3e5214f59a5c284c269af012d46b4cb3aac7528,b85152a2-667a-4a84-880a-bb01d4f235cd,2021-02-02T00:00:00Z,11
Q20540872,,41D3BCEB-6B2C-494D-93DE-2A98F82A2A83,50301,d3e5214f59a5c284c269af012d46b4cb3aac7528,41d1d504-be5f-4130-a33e-dbe1bddbed5c,2021-02-02T00:00:00Z,11
Q20540922,,EBE3654C-CA00-484B-B635-35A1FA0C691E,50323,d3e5214f59a5c284c269af012d46b4cb3aac7528,c89a7cf4-1e50-4943-9268-7bdd48fd8c38,2021-02-02T00:00:00Z,11
Q20540973,,5234B333-074E-4340-AB91-3E165F839316,50276,d3e5214f59a5c284c269af012d46b4cb3aac7528,d4a49d4a-16ab-49b1-813e-427c2881aa7f,2021-02-02T00:00:00Z,11
Q20544979,,3C615A1E-2DED-4B38-902C-04F49978CF39,50324,d3e5214f59a5c284c269af012d46b4cb3aac7528,ad04facd-950f-4290-a84d-c57eccc2f336,2021-02-02T00:00:00Z,11
Q20546286,,AEB48109-99E3-48F3-B817-071D4A0B9B4B,50286,d3e5214f59a5c284c269af012d46b4cb3aac7528,c48dd692-5281-44fa-95d9-ef5e57b5e292,2021-02-02T00:00:00Z,11
Q20546827,,3041DD37-4A9C-45FE-8321-039EA7AE2123,46606,d3e5214f59a5c284c269af012d46b4cb3aac7528,82dc92ed-a337-4a2d-84d3-0b59cfd4e2c6,2021-02-02T00:00:00Z,11
Q20550009,,AF7186C4-BB58-4629-953A-01B9B4D0F185,50345,d3e5214f59a5c284c269af012d46b4cb3aac7528,7266ccf7-3279-47eb-b616-32f9970744a0,2021-02-02T00:00:00Z,11
Q20550146,,3725155D-5454-4FC1-A105-8DFC48E3368E,51096,d3e5214f59a5c284c269af012d46b4cb3aac7528,c0d64112-6568-4ddc-8573-d96577b38060,2021-02-02T00:00:00Z,11
Q20550260,,44E374B3-86FA-4922-B329-3E0B42F0922B,50322,d3e5214f59a5c284c269af012d46b4cb3aac7528,2d49916a-0d28-4dd8-b93e-d010ff427f66,2021-02-02T00:00:00Z,11
Q20550383,,E896C04F-9E21-46DA-88CE-CA9C0CBA2337,51090,d3e5214f59a5c284c269af012d46b4cb3aac7528,2ae92023-2cc0-44f5-b38e-8d4ac8129fb0,2021-02-02T00:00:00Z,11
Q20551561,,C8D6AA0D-DEA7-4FCA-A44F-DEAD8D376695,50339,d3e5214f59a5c284c269af012d46b4cb3aac7528,12742514-de8b-4221-a597-695fc3e84842,2021-02-02T00:00:00Z,11
Q20551737,,88F80EC9-BB5B-4F66-B751-BCE1B4D95028,50308,d3e5214f59a5c284c269af012d46b4cb3aac7528,95daf990-14d0-49f4-8835-a38776001d9b,2021-02-02T00:00:00Z,11
Q20551904,,BB37E6C8-E0DF-40D9-8D11-36DAA39D6C85,50282,d3e5214f59a5c284c269af012d46b4cb3aac7528,65fbbaaa-27ef-4623-bfcc-c645bc0dd4e4,2021-02-02T00:00:00Z,11
Q20555288,,0F523CFC-C481-446A-8C10-4F5478722665,51089,d3e5214f59a5c284c269af012d46b4cb3aac7528,9560bb63-d66e-46b5-a02b-7dd283ef6700,2021-02-02T00:00:00Z,11
Q20555340,,0763B793-143F-4DC9-A3D6-94C52AB13DB0,51088,d3e5214f59a5c284c269af012d46b4cb3aac7528,74606f23-a929-4aa3-8879-d83873fd9480,2021-02-02T00:00:00Z,11
Q20555646,,99CEB0B7-8924-4259-B26E-3FE31D21893F,50268,d3e5214f59a5c284c269af012d46b4cb3aac7528,91ba4997-21af-47fb-9baa-f0b665b11485,2021-02-02T00:00:00Z,11
Q20555718,,8F87D72C-7B4D-4834-B6AB-92B271E576CA,55531,d3e5214f59a5c284c269af012d46b4cb3aac7528,c847f345-dcc7-488f-ad3e-6611e43f1db9,2021-02-02T00:00:00Z,11
Q20556632,,0492E2F0-5B58-424C-BC7D-0054E61255AB,50258,d3e5214f59a5c284c269af012d46b4cb3aac7528,be1abe52-542e-4800-9eb5-1f93b8e88647,2021-02-02T00:00:00Z,11
Q20556704,,D4065429-B85C-47B9-8B75-B7DB26AA7862,50500,d3e5214f59a5c284c269af012d46b4cb3aac7528,40bec5ee-216b-4ca8-9dd4-4c6f33dc1462,2021-02-02T00:00:00Z,11
Q20557552,,F3AD2B1C-3357-4F42-A037-C018E5BE9C0F,50270,d3e5214f59a5c284c269af012d46b4cb3aac7528,c352aa32-4d92-4689-b157-a8369984af15,2021-02-02T00:00:00Z,11
Q20560505,,EB16D9AC-AD4F-4E8D-A12B-C9DA5B9573D9,50204,d3e5214f59a5c284c269af012d46b4cb3aac7528,25b734a2-72f0-4e63-a625-e494e96088f5,2021-02-02T00:00:00Z,11
Q20561449,,131243A3-8302-4822-BF54-6E9CD4CBA114,51122,d3e5214f59a5c284c269af012d46b4cb3aac7528,bbfcfdcb-fe6b-4609-8bb1-8d7385f191d3,2021-02-02T00:00:00Z,11
Q20563900,,98A5D54B-C8EF-4D1B-962F-17FD528519FE,51099,d3e5214f59a5c284c269af012d46b4cb3aac7528,cbe25847-8a4b-4cd3-89bc-ff65430017a1,2021-02-02T00:00:00Z,11
Q20563962,,86BCB719-C8FC-4A90-99B3-B9BF492981DF,51100,d3e5214f59a5c284c269af012d46b4cb3aac7528,812e0f1c-14d2-4db5-8eac-2ec5a23693f0,2021-02-02T00:00:00Z,11
Q20565862,,476451BE-43BC-49B4-AD2E-F2A0FA63222E,51119,d3e5214f59a5c284c269af012d46b4cb3aac7528,6c65a4f4-aeae-4d13-bb83-9dcf1e29d7af,2021-02-02T00:00:00Z,11
Q20634224,,0D4D6818-4BAC-46AA-A7F2-78B1664A8310,50256,d3e5214f59a5c284c269af012d46b4cb3aac7528,9ebd3ddd-0e95-4a44-b3d3-3b9aaa0e26c3,2021-02-02T00:00:00Z,11
Q20634473,,35B71EA6-4139-4FA4-A1F6-95C7AD99F13B,50933,d3e5214f59a5c284c269af012d46b4cb3aac7528,93e19674-75dd-44ef-aa46-3744e7bf3f99,2021-02-02T00:00:00Z,11
Q20634475,,4B9D4521-51F8-4FE8-B95B-A4210259EC12,50934,d3e5214f59a5c284c269af012d46b4cb3aac7528,d2da0c28-751b-401d-8a7e-8d290bb496b6,2021-02-02T00:00:00Z,11
Q20634496,,6FC1F813-46D7-4648-A7DB-9AB924A7498A,51103,d3e5214f59a5c284c269af012d46b4cb3aac7528,c5efd4e8-f474-4ba6-8ae8-0516512a5b89,2021-02-02T00:00:00Z,11
Q20634696,,2FDEF42D-EC07-4B7A-AE39-8612E0D089B5,55869,d3e5214f59a5c284c269af012d46b4cb3aac7528,b47695a3-78b1-4680-a3de-326f1cc8265f,2021-02-02T00:00:00Z,11
Q20634697,,9640656B-07F0-4BB4-9900-4DC199F97A5D,50938,d3e5214f59a5c284c269af012d46b4cb3aac7528,c61f6955-7291-47fe-8e45-d7d659f944b1,2021-02-02T00:00:00Z,11
Q20634704,,767E08B7-E335-45CE-9CBD-E55838251A1F,50343,d3e5214f59a5c284c269af012d46b4cb3aac7528,4f7ec426-dd1f-4f0b-98c3-8a44a5dbae44,2021-02-02T00:00:00Z,11
Q20634888,,76DC1D16-E9E5-4BC6-9A8A-A40C4930AE12,50352,d3e5214f59a5c284c269af012d46b4cb3aac7528,67c935d8-e44e-4f45-9d5f-f0fcb91b4b1b,2021-02-02T00:00:00Z,11
Q20635142,,8E64BC2D-2381-4F38-A9DA-E790CF33B27E,50254,d3e5214f59a5c284c269af012d46b4cb3aac7528,d3548328-e491-423e-9df7-51dcdbf34846,2021-02-02T00:00:00Z,11
Q20635236,,A786FA6D-C2EB-4404-A62B-F8FE286B51F7,50347,d3e5214f59a5c284c269af012d46b4cb3aac7528,781e1163-8107-428c-b289-91c10829acca,2021-02-02T00:00:00Z,11
Q20741594,,A5592A5B-662B-4E27-B3D9-7090C7498D1C,57383,d3e5214f59a5c284c269af012d46b4cb3aac7528,a8a29b97-1250-4a81-b5b5-821445d12146,2021-02-02T00:00:00Z,11
Q20771488,,7FD8430A-C02F-4521-816B-D7466555F46A,50335,d3e5214f59a5c284c269af012d46b4cb3aac7528,83424959-7705-4013-a7ce-1fed1dc1c26f,2021-02-02T00:00:00Z,11
Q20771497,,455DB35A-9502-46FA-9CD2-C3D96D238540,51086,d3e5214f59a5c284c269af012d46b4cb3aac7528,e429604e-ddbe-4fd8-9045-3d2c67cab7a1,2021-02-02T00:00:00Z,11
Q20771600,,AF518797-EB01-4EBE-B315-71ECECFB37DE,50506,d3e5214f59a5c284c269af012d46b4cb3aac7528,4d50bd06-5686-4b2d-af3e-7219c2e4d4d5,2021-02-02T00:00:00Z,11
Q20771654,,085DB357-C629-44D7-B47D-65EEBB109907,50277,d3e5214f59a5c284c269af012d46b4cb3aac7528,12ead0a2-c755-4510-9eb6-070bc4c869e6,2021-02-02T00:00:00Z,11
Q20771698,,9B510446-65CC-4E1A-9D2D-85A6B8070E75,50327,d3e5214f59a5c284c269af012d46b4cb3aac7528,d05c28a5-b180-4aec-8b11-66cff5e42674,2021-02-02T00:00:00Z,11
Q20771735,,35F9E8F8-4FB1-477C-A675-76822683D736,50177,d3e5214f59a5c284c269af012d46b4cb3aac7528,d68edce4-40d4-463a-a4ee-12ff1d8fd215,2021-02-02T00:00:00Z,11
Q20771738,,099AE7E2-6557-40C6-BA2D-4A385B64E99A,50630,d3e5214f59a5c284c269af012d46b4cb3aac7528,6f5a826c-aa3d-4fe7-ac54-d26f97e5e346,2021-02-02T00:00:00Z,11
Q20772727,,16EF2AD5-AB26-4EB3-BE46-3939DDF367B3,50930,d3e5214f59a5c284c269af012d46b4cb3aac7528,5aae14f6-a36b-4d39-80a9-3c2554c2180c,2021-02-02T00:00:00Z,11
Q20774604,,480D9BC7-C558-4751-9138-E8EBCA799CE3,50263,d3e5214f59a5c284c269af012d46b4cb3aac7528,6316c431-e828-41d6-ab2a-78b502a73553,2021-02-02T00:00:00Z,11
Q20774629,,7E03425B-3AC5-4E3A-9879-30B4B1112E79,50937,d3e5214f59a5c284c269af012d46b4cb3aac7528,9d19b321-5373-4394-88e0-f5ef06d7ea07,2021-02-02T00:00:00Z,11
Q20774699,,D7E47C8D-203B-42B9-AB88-7914202CB2E3,50250,d3e5214f59a5c284c269af012d46b4cb3aac7528,c3596089-2e8c-4b0f-b5bf-966e209655ba,2021-02-02T00:00:00Z,11
Q20775544,,0DD3CFD8-46F5-4F7C-A5F3-DC52B42D327D,51128,d3e5214f59a5c284c269af012d46b4cb3aac7528,4f19a70f-ab01-40f9-b5a6-648e1adb8e4b,2021-02-02T00:00:00Z,11
Q20775687,,08140FAC-AD36-4908-9E74-D1EF353BD549,50255,d3e5214f59a5c284c269af012d46b4cb3aac7528,8f817e99-9f77-4e58-b89c-ff15be88ee4d,2021-02-02T00:00:00Z,11
Q20776291,,180BF71C-B0E1-44DF-9092-49318071FFFE,50252,d3e5214f59a5c284c269af012d46b4cb3aac7528,456bf819-21a8-48b8-a47f-968b17cb32e4,2021-02-02T00:00:00Z,11
Q20776664,,5ACE945E-9F1D-4B41-9F60-463D7E8CE1FC,50498,d3e5214f59a5c284c269af012d46b4cb3aac7528,95976c91-bd50-4957-bbb1-b92a73cc1245,2021-02-02T00:00:00Z,11
Q20776670,,24B2667C-E35E-4B8A-8F43-EA2622F3D68F,50499,d3e5214f59a5c284c269af012d46b4cb3aac7528,f2efbcc2-20de-4ae3-8b6f-37313b23822b,2021-02-02T00:00:00Z,11
Q20776680,,67644299-0BCA-4BE4-B02A-59A9E05EADA0,50264,d3e5214f59a5c284c269af012d46b4cb3aac7528,329b8075-a19f-4d5f-9550-28dfa7079472,2021-02-02T00:00:00Z,11
Q20777602,,52156923-91EE-4E1D-AB40-CCC1A991045F,50337,d3e5214f59a5c284c269af012d46b4cb3aac7528,402e1238-93aa-4591-b404-0de882a9845b,2021-02-02T00:00:00Z,11
Q20777638,,1652C12B-9F55-4C9C-AA26-A50353AFDBD2,50325,d3e5214f59a5c284c269af012d46b4cb3aac7528,cbe77060-a623-4191-9c9f-67448cfdc67f,2021-02-02T00:00:00Z,11
Q20777792,,AA856663-BF6B-4BAA-BE96-9475969F682E,51097,d3e5214f59a5c284c269af012d46b4cb3aac7528,8336c18e-e7da-4511-a1ae-5fd50ccabea2,2021-02-02T00:00:00Z,11
Q20777935,,14660B3B-733C-4F94-A472-1135F202A7C1,50299,d3e5214f59a5c284c269af012d46b4cb3aac7528,16794ce8-24da-44ca-98c6-49766dcfa1c3,2021-02-02T00:00:00Z,11
Q20778055,,D679E729-FFE8-4A53-AECD-3DC51718D084,50332,d3e5214f59a5c284c269af012d46b4cb3aac7528,7e536261-e05c-4d2d-9c86-0687b6b11890,2021-02-02T00:00:00Z,11
Q20789529,,58007A84-3C68-46B0-8FBA-5F8EFBE8EBE5,58123,d3e5214f59a5c284c269af012d46b4cb3aac7528,0b1ea3f6-9640-4831-bf40-63733f101700,2021-02-02T00:00:00Z,11
Q20789828,,5175D30D-79E1-4A27-B746-541932AF7593,51094,d3e5214f59a5c284c269af012d46b4cb3aac7528,12759640-33f8-4971-b9ab-c0fd0a494019,2021-02-02T00:00:00Z,11
Q20798439,,C005D28F-3B98-44DA-B463-B390DE8D5198,58107,d3e5214f59a5c284c269af012d46b4cb3aac7528,9bfa3045-42f2-4ac9-961e-cbb67c42c796,2021-02-02T00:00:00Z,11
Q20810084,,79EBFCE7-33AE-4659-A456-E393FCF7AC1E,58355,d3e5214f59a5c284c269af012d46b4cb3aac7528,004c7b73-3c51-4bd8-ba75-bbdfbb838039,2021-02-02T00:00:00Z,11
Q20812914,,C0E84849-0866-49ED-B754-EBBAE0B4109B,55847,d3e5214f59a5c284c269af012d46b4cb3aac7528,26af732a-7dfa-4e32-b4e2-6c8dfbe9491a,2021-02-02T00:00:00Z,11
Q20891346,,10FE4C36-C18B-4ACC-8A4A-7ACDB84C3F8E,57812,d3e5214f59a5c284c269af012d46b4cb3aac7528,8fc3dc90-a974-41a4-998f-cda1535317a6,2021-02-02T00:00:00Z,11
Q20891347,,ECC9C303-6CA5-4991-8DF5-71D284FB1CB2,58057,d3e5214f59a5c284c269af012d46b4cb3aac7528,432924c4-8d95-4197-910a-76d27f716855,2021-02-02T00:00:00Z,11
Q20891364,,4FA7CE24-12E8-40B8-A017-F7AD1E77FB7F,57013,d3e5214f59a5c284c269af012d46b4cb3aac7528,8e3f6ca2-6ea3-433b-ba33-0a322eef9359,2021-02-02T00:00:00Z,11
Q2089788,,F74EA0A2-0B66-4D0B-9B07-92A840676F20,56596,d3e5214f59a5c284c269af012d46b4cb3aac7528,594e794b-655a-4267-9c6b-e3d070c8fe77,2021-02-02T00:00:00Z,11
Q21177097,,879C78EF-06F4-4EF8-A17C-2F526C12EDEF,57743,d3e5214f59a5c284c269af012d46b4cb3aac7528,45b22594-c15e-4440-ac25-f0a2ad94672f,2021-02-02T00:00:00Z,11
Q2133670,,0978C6C8-9D34-4B13-AD64-4C20010E5785,55259,d3e5214f59a5c284c269af012d46b4cb3aac7528,83976959-001a-4303-ac17-79b21ea439aa,2021-02-02T00:00:00Z,11
Q21406189,,CA3B6AD6-DC61-4263-A925-7B3B0D637CD1,56282,d3e5214f59a5c284c269af012d46b4cb3aac7528,0f7fa8a6-30a4-4905-bbca-d492606ee002,2021-02-02T00:00:00Z,11
Q21530716,,9439EAC2-2B71-4808-B96B-2CB134FCC656,57911,d3e5214f59a5c284c269af012d46b4cb3aac7528,533e7d7f-ad13-479c-8f8f-abc874fccd0b,2021-02-02T00:00:00Z,11
Q21558277,,7800F550-A6EC-4E07-B8A5-FF9C6CB390EC,56981,d3e5214f59a5c284c269af012d46b4cb3aac7528,4411bb33-13ed-4b02-8483-afd09d0e591b,2021-02-02T00:00:00Z,11
Q21598836,,178C30C3-C6D1-418B-9349-D69C1DAF5FFB,56322,d3e5214f59a5c284c269af012d46b4cb3aac7528,a0133cca-429d-4e0f-a40f-186c2805f6c1,2021-02-02T00:00:00Z,11
Q21672339,,89845C24-4212-4D88-B695-7203001D89A0,58144,d3e5214f59a5c284c269af012d46b4cb3aac7528,184522c4-6d9d-443c-8012-76f6ea0cde0a,2021-02-02T00:00:00Z,11
Q21716411,,DBEA6616-3604-425D-89E0-6C92C391E01A,55031,d3e5214f59a5c284c269af012d46b4cb3aac7528,6f919b0c-8d86-4a42-b881-78fde38c697c,2021-02-02T00:00:00Z,11
Q21725522,,89188F01-59C4-4F1E-A143-B9FCCC5ADC5B,54978,d3e5214f59a5c284c269af012d46b4cb3aac7528,5db16e13-327a-470d-9ef7-58203dcc1b21,2021-02-02T00:00:00Z,11
Q21764197,,93C4A251-4ADA-46D5-8F05-82B36C59BF56,57832,d3e5214f59a5c284c269af012d46b4cb3aac7528,119e3f9f-678d-4998-8053-36ed79784bde,2021-02-02T00:00:00Z,11
Q21771319,,530CE906-FBF2-4B86-AD81-FAB3BFB7D8F8,56500,d3e5214f59a5c284c269af012d46b4cb3aac7528,f45537f2-b6b7-4be6-b9d4-cbef7e18f569,2021-02-02T00:00:00Z,11
Q21791426,,E6B1EA3A-A315-455B-947C-CFA882A93F06,55769,d3e5214f59a5c284c269af012d46b4cb3aac7528,bd1c834e-3f17-46bd-a43f-baf104d0d414,2021-02-02T00:00:00Z,11
Q21995956,,B877C56B-77A9-4A96-8983-9D07A676D649,55984,d3e5214f59a5c284c269af012d46b4cb3aac7528,0f7748de-0ddc-4c9b-bd19-e1cabd3d5300,2021-02-02T00:00:00Z,11
Q22008851,,C05D0C05-5A03-468C-B649-5399944CD77E,57617,d3e5214f59a5c284c269af012d46b4cb3aac7528,f42d4123-a80e-4ea6-8be0-0bb532643140,2021-02-02T00:00:00Z,11
Q220822,,C4FE4115-A43B-4176-9AF7-4FA9EE1F5BE2,55880,d3e5214f59a5c284c269af012d46b4cb3aac7528,a3f17848-263e-4de3-8fa7-23911f3f0b75,2021-02-02T00:00:00Z,11
Q22085031,,D0BC7975-4695-491D-A22F-5F17949DB299,55635,d3e5214f59a5c284c269af012d46b4cb3aac7528,4bf875b2-b38d-4f3e-8315-b8ee06514438,2021-02-02T00:00:00Z,11
Q22085521,,3488878A-7063-4E2F-BD6D-32B2064F209E,56130,d3e5214f59a5c284c269af012d46b4cb3aac7528,8bb72538-552d-4f14-8262-a27353096500,2021-02-02T00:00:00Z,11
Q22116931,,FA7EA4AD-D77D-4761-910D-4A703F812285,58105,d3e5214f59a5c284c269af012d46b4cb3aac7528,2897083a-5252-46e7-a1d4-ff8099c66044,2021-02-02T00:00:00Z,11
Q22260425,,3BF9E2D6-ECFF-41D7-BF13-CCDE172ECA6B,58151,d3e5214f59a5c284c269af012d46b4cb3aac7528,1b4e358e-4820-4d5f-bcb5-5a208f048dcb,2021-02-02T00:00:00Z,11
Q22274084,,7CFC2DF8-94EA-4C99-9BB8-D0B1DE5520CB,55410,d3e5214f59a5c284c269af012d46b4cb3aac7528,7b7f133b-b5ae-4438-bc9a-a917d5fc0bd0,2021-02-02T00:00:00Z,11
Q22304362,,624D77D7-8C03-43DB-A3FD-8316C6894FE9,58168,d3e5214f59a5c284c269af012d46b4cb3aac7528,30f1c2c6-4376-43de-a75f-b8f4a4082c49,2021-02-02T00:00:00Z,11
Q223681,,ACCA57B2-BD02-4085-AFE1-1736C7F28D56,55634,d3e5214f59a5c284c269af012d46b4cb3aac7528,3f2eae92-a20e-4f88-b5e3-e19d88a8b27a,2021-02-02T00:00:00Z,11
Q2246489,,FED6922D-FE2F-452A-A15B-F06FD1787925,57953,d3e5214f59a5c284c269af012d46b4cb3aac7528,1620899e-c2c1-47dd-ae01-056bda280b2c,2021-02-02T00:00:00Z,11
Q22671587,,A7323296-DBB0-497D-9A72-6A27C732E701,57303,d3e5214f59a5c284c269af012d46b4cb3aac7528,16aa5bec-8faa-4668-aee0-ec57f34e5b47,2021-02-02T00:00:00Z,11
Q22672612,,4A8C860B-1979-40C4-8184-928E9D6F3DB2,54992,d3e5214f59a5c284c269af012d46b4cb3aac7528,b13f3ce4-59aa-4a9a-aef8-df327ecd3304,2021-02-02T00:00:00Z,11
Q2274548,,59BB5282-ED87-4171-A043-3533D114889E,56696,d3e5214f59a5c284c269af012d46b4cb3aac7528,26d6f894-55fe-4a52-9283-e82b923109ab,2021-02-02T00:00:00Z,11
Q22915270,,10E3118A-EA2F-4097-BA8D-FB1035DB9DEA,58052,d3e5214f59a5c284c269af012d46b4cb3aac7528,4d8054b7-a6b5-402d-99af-0dce0236f988,2021-02-02T00:00:00Z,11
Q22928400,,89DEBF1B-A947-4E6E-B3BC-967B6D7AE395,55844,d3e5214f59a5c284c269af012d46b4cb3aac7528,8646930c-ed57-43ef-b9ac-6e9802b22968,2021-02-02T00:00:00Z,11
Q2318992,,B03DF6DB-05D6-420B-BD65-5F506F1BB87F,57247,d3e5214f59a5c284c269af012d46b4cb3aac7528,6bdb838d-e818-469c-99a8-1c52c41fc0bd,2021-02-02T00:00:00Z,11
