qid,label,doi,pmid
http://www.wikidata.org/entity/Q110629463,Shorter Reviews: Solidarity ethics: transformation in a globalized world,10.1177/0020964316688058,
http://www.wikidata.org/entity/Q110702543,Sufi Altruism,,
http://www.wikidata.org/entity/Q110702544,The Wafa'iyya of Cairo,,
http://www.wikidata.org/entity/Q110702545,Seeing is Believing: Sufi Vision and the Formation of the Ethical Subject,,
http://www.wikidata.org/entity/Q110702546,The Cosmopolitan Figure as Ethical Exemplar: Notes from a Tenth-Century Gulf Encyclopedia,,
http://www.wikidata.org/entity/Q110702547,Dressing the Kaʻba from Cairo: The Aesthetics of Pilgrimage to Mecca,,
http://www.wikidata.org/entity/Q110702548,Repetition and Relics: Tracing the Lives of Muhammad’s Sandal,,
http://www.wikidata.org/entity/Q110702549,"Networks, Processions, and the Disruptive Display of Religion",,
http://www.wikidata.org/entity/Q110702550,Sufi Iconoclasm and the Problem of Comparative Religion,,
http://www.wikidata.org/entity/Q110702551,Is this the End of Medieval Sufism? Strategies of Transversal Affiliation in Ottoman Egypt,,
http://www.wikidata.org/entity/Q110702553,A Fourteenth Century Inheritance of Ibn ‘Arabi's Hermeneutics -- the Nafa'is al-'Irfan of Muhammad Wafa',,
http://www.wikidata.org/entity/Q110702554,Conceptions of the Ultimate Saint in Mamluk Egypt,,
http://www.wikidata.org/entity/Q110702555,Akbarian Thought in a Branch of the Egyptian Shadhiliyya,,
http://www.wikidata.org/entity/Q110702556,Notes on the Transmission of Mystical Philosophy: Ibn ‘Arabî according to ‘Abd al-Wahhâb al-Sha’rânî,,
http://www.wikidata.org/entity/Q110702557,The Concept of Sainthood According to Ibn Bâkhila; a Shâdhili Shaykh of the 8th/14th Century,,
http://www.wikidata.org/entity/Q110702558,The Experience of Miracle and Metaphor in the Qur'an,,
http://www.wikidata.org/entity/Q110702559,Ibn al-Arabi,,
http://www.wikidata.org/entity/Q110702603,Ikhwan al-Safa,,
http://www.wikidata.org/entity/Q110708917,Welfare and women in poor urban neighborhoods: The effect of dependency on attitudinal indicators,10.1080/10796120120038046,
http://www.wikidata.org/entity/Q110714086,"Sufism in Ottoman Egypt: Circulation, Renewal, and Authority in the Seventeenth and Eighteenth Centuries",10.1017/S0041977X20000154,
http://www.wikidata.org/entity/Q110714088,"How to Read the Qur'an: A New Guide, With Select Translations",10.1017/S2151348100003487,
http://www.wikidata.org/entity/Q110714089,The Prophet's Ascension: Cross-Cultural Encounters with the Islamic Mi'raj Tales,10.1017/S2151348100001610,
http://www.wikidata.org/entity/Q110714090,Islamisches Bilderverbot vom Mittel- bis ins Digitalzeitalter,,
http://www.wikidata.org/entity/Q110714091,Defining Islam: A Reader (Critical Categories in the Study of Religion),,
http://www.wikidata.org/entity/Q110714092,Islam and Global Dialogue: Religious Pluralism and the Pursuit of Peace - Edited by Roger Boase,10.1111/J.1748-0922.2007.00182_2.X,
http://www.wikidata.org/entity/Q110714094,The Cult of Saints among Muslims and Jews in Medieval Syria (Book),,
http://www.wikidata.org/entity/Q110714095,Representations of the Divine in Arabic Poetry,10.1111/J.1748-0922.2004.TB00402.X,
http://www.wikidata.org/entity/Q110714096,New Sources for the Study of Sufism in Mamluk Egypt,10.1017/S0041977X02000113,
http://www.wikidata.org/entity/Q110714098,"Alef Is for Allah: Childhood, Emotion, and Visual Culture in Islamic Societies",10.1111/RSR.14487,
http://www.wikidata.org/entity/Q110714099,"Un manuel' ifrîqiyen d'adab soufi: Paroles de sagesse de 'Abd al-Wahhab al-Mzughî (m. 675-1276) compagnon de Shâdhilî: Étude, notes et traduction partielle suivis du texte arabe",10.1163/22105956-12341285,
http://www.wikidata.org/entity/Q110714100,Intertext and Artworks - Reading Islamic Hagiography,10.1177/0008429814538230,
http://www.wikidata.org/entity/Q110714101,"Sufism and Society: Arrangements of the Mystical in the Muslim World, 1200-1800",10.1163/22105956-12341251,
http://www.wikidata.org/entity/Q110714102,Notes on the Literature of Sufi Prayer Commentaries,10.6082/M1TX3CJF,
http://www.wikidata.org/entity/Q110714103,Emanations of Grace: Mystical Poems by ʻĀʼishah al-Bāʻūnīyah (d. 923/1517),10.6082/M1S46Q3N,
http://www.wikidata.org/entity/Q110714104,Objects of Translation: Material Culture and Medieval 'Hindu-Muslim' Encounter,10.2752/175183410X12862096297080,
http://www.wikidata.org/entity/Q110714105,The Problem of Sufism,10.6082/M1S75DGH,
http://www.wikidata.org/entity/Q110714106,Al-'Aqā' id al-Dīnīyah fī Miṣr al-Mamlūkīyah bayna al-Islām wa-al-Taṣawwuf,10.6082/M1QJ7FG5,
http://www.wikidata.org/entity/Q110714107,In the Footsteps of the Prophet: Lessons from the Life of Muhammad,,
http://www.wikidata.org/entity/Q110714108,Ibrahim al-Dasuqi (1255–1296): a Saint Invented,10.6082/M1BC3WPK,
http://www.wikidata.org/entity/Q110714109,Anxious Muslims: The Struggle for the Soul of Islam,,
http://www.wikidata.org/entity/Q110714110,The Wine of Love and Life: Ibn al-Fāriḍ's al-Khamrīyah and al-Qayṣarī's Quest for Meaning,,
http://www.wikidata.org/entity/Q110714112,The Ulama in Contemporary Islam: Custodians of Change,,
http://www.wikidata.org/entity/Q110714113,The Development of the Islamic Understanding of Sanctity,10.1558/RSTH.V20I1.51,
http://www.wikidata.org/entity/Q110714114,From Virtue to Apocalypse: The Understanding of Sainthood in a Medieval Sufi Order,10.1177/000842980103000203,
http://www.wikidata.org/entity/Q110714115,"Religions and the Religion of Animals: Ethics, Self, and Language in Tenth-Century Iraq",10.1215/1089201X-3139000,
http://www.wikidata.org/entity/Q110714117,A Sufi Legacy in Tunis: Prayer and the Shadhiliyya,10.1017/S0020743800064497,
http://www.wikidata.org/entity/Q110714118,The Existential Dimension of the Spiritual Guide in the Thought of ‘Alî Wafâ’ (d.807/1404),,
http://www.wikidata.org/entity/Q110714120,A Medieval Saint on Sainthood,10.2307/1596143,
http://www.wikidata.org/entity/Q110714122,"Spiritual Wayfarers, Leaders in Piety: Sufis and the Dissemination of Islam in Medieval Palestine, by Dahphna Ephrat",,
http://www.wikidata.org/entity/Q110714123,"A Prayer for Spiritual Elevation and Protection; al-Dawr al-a'la, S. Taji-Farouki",,
http://www.wikidata.org/entity/Q110714125,A Rumi for All Seasons,,
http://www.wikidata.org/entity/Q110714126,"Review of Zwei Mystische Schriften des 'Ammār al-Bidlîsî, (Beiruter Texte und Studien, Band 68)",,
http://www.wikidata.org/entity/Q110714128,"Review of Consciousness and Reality: Studies in Memory of Toshihiko Izutsu, (Islamic Philosophy, Theology and Science, Vol. 38)",,
http://www.wikidata.org/entity/Q110714129,"The Medium and the Light: Reflections on Religion, by Marshall McLuhan",10.1111/J.1748-0922.2002.TB00377.X,
http://www.wikidata.org/entity/Q110714130,"The Way of Abu Madyan, V. Cornell and Ibn 'Ata Allah, The Key to Salvation, M. Danner trans.",,
http://www.wikidata.org/entity/Q110714131,"The Seal of the Saints, M. Chodkiewicz",,
http://www.wikidata.org/entity/Q110714263,Being and Knowing According to a 14th century Cairene Mystic,,
http://www.wikidata.org/entity/Q110779913,Review: Feminist Theory and Christian Theology: Cartographies of Grace,10.1093/JAAR/71.1.212,
http://www.wikidata.org/entity/Q110910492,Economic Justice and Globalization in Black Church Studies: Confronting the “Malignant Kingship” in the Post-Civil Rights Era,10.1057/9781137534552_26,
http://www.wikidata.org/entity/Q110910493,The Private Lives of Women in Persian Egypt,10.1515/9781575068589,
http://www.wikidata.org/entity/Q110916224,Pragmatic Naturalism and Public Theology,10.4324/9781315228907-16,
http://www.wikidata.org/entity/Q110920768,Signs and Wonders Theology After Modernity,10.7312/ARMO17248,
http://www.wikidata.org/entity/Q110920769,Creation and Transcendence Theological Essays on the Divine Sublime,10.5040/9780567698728,
http://www.wikidata.org/entity/Q110920770,The Origins of Black Humanism in America,10.1057/9780230615823,
http://www.wikidata.org/entity/Q110920771,"Just Traveling God, Leaving Home, and a Spirituality for the Road",10.2307/J.CTV1KHDP3T,
http://www.wikidata.org/entity/Q110920772,Strangers and Friends at the Welcome Table Contemporary Christianities in the American South,10.5149/NORTHCAROLINA/9781469640372.001.0001,
http://www.wikidata.org/entity/Q110920773,The Future of Mainline Protestantism in America,10.7312/HUDN18360,
http://www.wikidata.org/entity/Q110920774,"In Pursuit of Purity, Unity, and Liberty Richard Baxter's Puritan Ecclesiology in Its Seventeenth-Century Context",10.1163/9789047405214,
http://www.wikidata.org/entity/Q110920775,The Cambridge Companion to Puritanism,10.1017/CCOL9780521860888,
http://www.wikidata.org/entity/Q110920777,Pillars of Cloud and Fire The Politics of Exodus in African American Biblical Interpretation,10.18574/NYU/9781479835966.001.0001,
http://www.wikidata.org/entity/Q110920778,The Practical Christology of Philoxenos of Mabbug,10.1093/ACPROF:OSO/9780198722960.001.0001,
http://www.wikidata.org/entity/Q110920779,Religious Experience and New Materialism Movement Matters,10.1007/978-1-137-56844-1,
http://www.wikidata.org/entity/Q110920780,Opting for the Margins,10.1093/019516119X.001.0001,
http://www.wikidata.org/entity/Q110920781,"Latino/a Biblical Hermeneutics Problematics, Objectives, Strategies",10.2307/J.CTT9QH241,
http://www.wikidata.org/entity/Q110920782,The Future of the Biblical Past envisioning biblical studies on a global key,10.2307/J.CTT32C046,
http://www.wikidata.org/entity/Q110920783,"Toward Minority Biblical Criticism: Framework, Contours, Dynamics",10.2307/J.CTV1FX4HDX.6,
http://www.wikidata.org/entity/Q110920784,"Self, Culture, and Others in Womanist Practical Theology",10.1057/9780230118027,
http://www.wikidata.org/entity/Q110920785,Ecclesiastes A New Translation with Introduction and Commentary,10.5040/9780300261295,
http://www.wikidata.org/entity/Q110920786,Preaching the Headlines Possibilities and Pitfalls,10.2307/J.CTVP7D5C9,
http://www.wikidata.org/entity/Q110920787,Womanist Ethics and the Cultural Production of Evil,10.1057/9780230601628,
http://www.wikidata.org/entity/Q110920788,Religion in the Age of Obama,10.5040/9781350041073,
http://www.wikidata.org/entity/Q111083723,Empire and the Christian Tradition New Readings of Classical Theologians,10.2307/J.CTV1HQDJ3M,
http://www.wikidata.org/entity/Q111088307,Conundrums in Practical Theology,,
http://www.wikidata.org/entity/Q111089508,Visual Theology: Diagnosing Postmodernity,10.4324/9781315261676-21,
http://www.wikidata.org/entity/Q111089509,“Where Will Yehoyišmaʿ Go?”: A Reconsideration of TAD B3.8,10.1163/9789004227163_002,
http://www.wikidata.org/entity/Q111089512,“It Is Not the Custom of Our Syriac Language … ”: Reconsidering the Role of Translation in the Polemics of Philoxenos of Mabbug,10.4324/9781315243191-8,
http://www.wikidata.org/entity/Q111089513,Christian Theology and Empires,10.2307/J.CTV1HQDJ3M.6,
http://www.wikidata.org/entity/Q111089514,Friedrich Schleiermacher (1768-1834),10.2307/J.CTV1HQDJ3M.24,
http://www.wikidata.org/entity/Q111089515,Women of Elephantine and Women in the Land of Israel,10.1163/9789004240841_002,
http://www.wikidata.org/entity/Q111089516,Losing Confidence in Free-market Economics and Free-market Religion : Recovering True Hope,10.5040/9781472594662.CH-014,
http://www.wikidata.org/entity/Q111089517,"Raced Bodies: Portraying Bodies, Reifying Racism",10.1163/9789004324244_011,
http://www.wikidata.org/entity/Q111089521,On the Contrary : Thomistic Second Thoughts on Analogy and Trinity in Eberhard JÜngel,10.5040/9780567659644.CH-004,
http://www.wikidata.org/entity/Q111637722,The Mystical Aesthetic: Howard Thurman and the Art of Meaning,,
http://www.wikidata.org/entity/Q111639665,The Caged Bird's 21st Century Song: A Homiletic Practical Theology from the Preaching of African American Women,,
http://www.wikidata.org/entity/Q111724597,They Were All Together in One Place? Toward Minority Biblical Criticism,10.2307/J.CTV1FX4HDX,
http://www.wikidata.org/entity/Q111725107,The Wiley Blackwell Companion to Practical Theology,10.1002/9781444345742,
http://www.wikidata.org/entity/Q111731363,"“But to know it as we shou'd do”: Enthusiasm, Historicizing of the Charismata, and Cessationism in Enlightenment England",10.2307/J.CTVPJ7BGB.14,
http://www.wikidata.org/entity/Q111731364,"“I Am Black and Beautiful, O Ye Daughters of Jerusalem …”: African American Virtue Ethics and a Womanist Hermeneutics of Redemption",10.1057/9780230610507_4,
http://www.wikidata.org/entity/Q111731365,"“Lest We Be Scattered Abroad”: Nimrod, Marcus Garvey, and Black Religious Humanism in Harlem",10.1057/9780230610507_5,
http://www.wikidata.org/entity/Q111731366,"“Though He cannot be eaten, we consume Him”: Appeals to Liturgical Practice in the Christological Polemic of Philoxenos of Mabbug",10.31826/9781463214814-022,
http://www.wikidata.org/entity/Q111731368,The State of Contemporary Mainline Protestantism,10.7312/HUDN18360-003,
http://www.wikidata.org/entity/Q111731369,"Black Cultural Criticism, the New Politics of Difference, and Religious Criticism",10.7312/KING14542-054,
http://www.wikidata.org/entity/Q111731370,Theorizing Black Religious Studies: A Genealogy,10.7312/KING14542-055,
http://www.wikidata.org/entity/Q111731371,A Field of Study as a Field of Dreams: The Contours of Black Church Studies,10.1057/9781137534552_5,
http://www.wikidata.org/entity/Q111731372,Absolute Dependence or Infinite Desire: Subjective Alignment with God in Schleiermacher and Kierkegaard,10.5040/9780567698728.CH-002,
http://www.wikidata.org/entity/Q111731373,African American Churches and Reproductive Health Rights,10.2307/J.CTV125JG5X.10,
http://www.wikidata.org/entity/Q111731374,Afterword,10.1093/OSO/9780190280192.003.0010,
http://www.wikidata.org/entity/Q111731375,"Beyond the God/Man Duo: Globalization, Feminist Theology, and Religious Subjectivity",10.1093/OXFORDHB/9780199273881.003.0018,
http://www.wikidata.org/entity/Q111731376,Christianity and Sexuality,10.1007/978-1-4614-6086-2_9040,
http://www.wikidata.org/entity/Q111731377,"Decolonizing Spectatorship: Photography, Theology, and New Media",10.2307/J.CTV1M46FSX.9,
http://www.wikidata.org/entity/Q111731378,Deep Solidarity: Dealing with Oppression and Exploitation Beyond Charity and Advocacy,10.5325/J.CTV14GP64T.12,
http://www.wikidata.org/entity/Q111731379,Divine Justice in the Book of Job,10.1017/9781108562072.022,
http://www.wikidata.org/entity/Q111731380,Divining Differences: Irigaray and Religion,10.4324/9781315010823-4,
http://www.wikidata.org/entity/Q111731381,Economics,10.1002/9781444324082.CH8,
http://www.wikidata.org/entity/Q111731383,Exogamy and Divorce in Ezra and Nehemiah,10.1093/OXFORDHB/9780190261160.013.38,
http://www.wikidata.org/entity/Q111731384,For the Beauty of the World: Vision and Moral Order in Martin Luther King Jr.'s World House,10.2307/J.CTVFXV9J2.6,
http://www.wikidata.org/entity/Q111731385,"Foreword A Call to Personal, Transformative, Autobiographical Criticism: Reflections on the Work of Ingrid Rosa Kitzberger",10.2307/J.CTVRS8Z3V.5,
http://www.wikidata.org/entity/Q111731386,From Mountain to Mountain: The Reign of God in Daniel 2,10.1515/9781575065366-026,
http://www.wikidata.org/entity/Q111731387,God,10.2307/J.CTV1HQDHMW.6,
http://www.wikidata.org/entity/Q111731388,Grassroots Social Movements,10.1002/9781119133759.CH40,
http://www.wikidata.org/entity/Q111731389,"Herbert, Edward (Lord of Cherbury)",10.1515/EBR.HERBERTEDWARDLORDOFCHERBURY,
http://www.wikidata.org/entity/Q111731390,Hope In Two Keys: Musical Impact And The Poetics Of Job 14,10.1163/EJ.9789004179776.I-640.112,
http://www.wikidata.org/entity/Q111731391,Intercultural Bible Reading as Transformation for Liberation: Intercultural Hermeneutics and Biblical Studies,10.2307/J.CTT18Z4H3G.4,
http://www.wikidata.org/entity/Q111731392,James I (King of England),10.1515/EBR.JAMESIKINGOFENGLAND,
http://www.wikidata.org/entity/Q111731393,Jesus Christ,10.2307/J.CTV1HQDHMW.9,
http://www.wikidata.org/entity/Q111731394,"Job’s gō’ēl, again",10.1515/9783110910001.689,
http://www.wikidata.org/entity/Q111731395,Liberation in African American Theology,10.1093/OXFORDHB/9780199755653.013.0014,
http://www.wikidata.org/entity/Q111731396,Marian Hymnology in the East and West,10.2307/J.CTV14GPJGT.20,
http://www.wikidata.org/entity/Q111731398,Option for the Poor,10.4135/9781412956215.N636,
http://www.wikidata.org/entity/Q111731399,"Performative, Queer Theories for Religion: Judith Butler",10.5040/9781350023772.CH-009,
http://www.wikidata.org/entity/Q111731400,Perspectives on a Pluriform Classic,10.5040/9780567687357.0014,
http://www.wikidata.org/entity/Q111731401,PFAT 783: Fruit and the Bazikara,10.2307/J.CTV1Q26JHJ.4,
http://www.wikidata.org/entity/Q111731402,Philoxenos of Mabbug and the Simplicity of Evagrian Gnosis Competing Uses of Evagrius in the Early Sixth Century,10.2307/J.CTVPJ7DSK.12,
http://www.wikidata.org/entity/Q111731404,Philoxenos of Mabbug: A Cappadocian Theologian on the Banks of the Euphrates?,10.1484/M.CELAMA-EB.5.108243,
http://www.wikidata.org/entity/Q111731405,Planetary Sightings? Negotiating Sexual Differences in Globalization's Shadow,10.5422/FSO/9780823233250.003.0013,
http://www.wikidata.org/entity/Q111731406,Playing,10.1002/9781444345742.CH3,
http://www.wikidata.org/entity/Q111731407,Postcolonial Criticism and the Gospel of Matthew,10.1017/CBO9780511627118.009,
http://www.wikidata.org/entity/Q111731408,Pursuing American Racial Justice and a Politically and Theologically Informed Black Church Praxis,10.14325/MISSISSIPPI/9781628462005.003.0010,
http://www.wikidata.org/entity/Q111731410,Reformed Theology in North America,10.1093/OXFORDHB/9780198723912.013.10,
http://www.wikidata.org/entity/Q111731411,Religious Activism,10.4135/9781412956215.N732,
http://www.wikidata.org/entity/Q111731412,Religious Thought: Womanist,10.4135/9781608712427.N332,
http://www.wikidata.org/entity/Q111731413,"Responses to Miles, Perdue, West, and Boer",10.2307/J.CTT1B7X69M.15,
http://www.wikidata.org/entity/Q111731414,"Responsi/ability, after Derrida",10.5422/FORDHAM/9780823249923.003.0007,
http://www.wikidata.org/entity/Q111731415,Rethinking the New Materialism for Religion and Theology Why Movements Matter Most,10.1007/978-1-137-56844-1_6,
http://www.wikidata.org/entity/Q111731416,Suburbanization and Religion,10.1017/CHOL9780521871082.006,
http://www.wikidata.org/entity/Q111731417,The Bible in the German Empire,10.1093/OXFORDHB/9780190888459.013.27,
http://www.wikidata.org/entity/Q111731418,The Empire as Visible in the Aramaic Documents from Persepolis,10.2307/J.CTVCKQ4GQ.13,
http://www.wikidata.org/entity/Q111731419,The Platonic Captivity of Primitive Christianity and the Enlightening of Augustine,10.1093/ACPROF:OSO/9780190267070.003.0006,
http://www.wikidata.org/entity/Q111731420,The social world of Ecclesiastes,10.1017/CBO9781107337695.010,
http://www.wikidata.org/entity/Q111731421,Theology and Exclusion: From Charity to Advocacy to Deep Solidarity,10.4324/9781315209456-7,
http://www.wikidata.org/entity/Q111731422,"Theology, Praxis, and Leadership: Paradigm for Black Churches",10.5040/9780567675477.CH-024,
http://www.wikidata.org/entity/Q111731423,Uninterrogated Coloredness and Its Kin,10.1057/9781137311825.0013,
http://www.wikidata.org/entity/Q111731424,Walking on the Rimbones of Nothingness: Embodied Scholarship for Those of Us Way Down Under the Sun,10.2307/J.CTT22NM96R.21,
http://www.wikidata.org/entity/Q111731425,Welcome to the Great American Middle Class: From the American Dream to Deep Solidarity,10.1057/9781137372215_7,
http://www.wikidata.org/entity/Q111731426,West Semitic Sources,10.2307/J.CTVKWNNG3.16,
http://www.wikidata.org/entity/Q111731427,"Womanist Pastoral Theology and Black Women's Experience of Gender, Religion, and Sexuality",10.1002/9781119292586.CH6,
http://www.wikidata.org/entity/Q111731428,Working with environmental economists,10.5040/9780567675187.0013,
http://www.wikidata.org/entity/Q111819988,Getting It Right,10.1111/MOTH.12125,
http://www.wikidata.org/entity/Q111819989,Queer theologies,10.1111/J.1749-8171.2011.00315.X,
http://www.wikidata.org/entity/Q111819990,'Response' to Edward Butler's review of Beyond monotheism: a theology of multiplicity,,
http://www.wikidata.org/entity/Q111819991,Making sense of feminist theology today,10.1111/J.1749-8171.2008.00096.X,
http://www.wikidata.org/entity/Q111819992,'The call was not meant for you alone': Dietrich Bonhoeffer on discerning the call,,
http://www.wikidata.org/entity/Q111819993,'The call was not meant for you alone' addendum: a dialogue with Laurel C. Schneider,,
http://www.wikidata.org/entity/Q111819994,What if it is a Choice?: Some Implications of the Homosexuality Debates for Theology,,
http://www.wikidata.org/entity/Q111819996,From New Being to Meta-Being: A Critical Analysis of Paul Tillich's Influence on Mary Daly,,
http://www.wikidata.org/entity/Q111819997,Religion’s Queer Comeback?: Some Preliminary Questions,,
http://www.wikidata.org/entity/Q111819998,Impure Thoughts: Reflections on the Possibility of Knowing From the Divine today,,
http://www.wikidata.org/entity/Q111819999,"When Hell Freezes Over: Feminism, Ontology, and Multiplicity",,
http://www.wikidata.org/entity/Q111820000,Globalization as a Feminist Issue,,
http://www.wikidata.org/entity/Q111820001,The Future of Disarmament,,
http://www.wikidata.org/entity/Q111820097,'God Bless America',,
http://www.wikidata.org/entity/Q111820128,Re-imagining the Divine: Challenges of the Backlash to Feminist Theology,,
http://www.wikidata.org/entity/Q112267023,"The Mechanism of Organic Preservation at Monte Verde, Chile, and One Use of Biomolecules in Archaeological Interpretation",10.1179/009346995791547714,
http://www.wikidata.org/entity/Q112774351,Review of A Critical Edition of 'Umdat Al-Nāzir 'alā Al-Ashbāh wa'l-Nazā 'ir,,
http://www.wikidata.org/entity/Q112774584,Foreword,,
http://www.wikidata.org/entity/Q112774699,Illumination Philosophy as a Resource for Mutual Understanding: A Study of the Literature of Jalāluddīn Rūmī and Farīduddīn ʿAṭṭār,,
http://www.wikidata.org/entity/Q112774862,Ṣaḥīḥ Al-Bukhari’s Criteria: An Epistemological Perspective,,
http://www.wikidata.org/entity/Q112775014,"Review of Sarah Risha, Education and Curricular Perspectives in the Qurʾān",10.1086/687793,
http://www.wikidata.org/entity/Q112775500,The Rise of Syrian Salafism: From Denial to Recognition,,
http://www.wikidata.org/entity/Q112775541,Confession in the Public Sphere: A Trusteeship Criticism of Foucault’s Concepts of Confession and Power,,
http://www.wikidata.org/entity/Q112777258,The Development of Uṣūl al-Ḥadīth During the Seljuk Era,,
http://www.wikidata.org/entity/Q112919125,On the Origins of Hadith Terminology: the Dividing Line Between Early and Late Hadith Scholars,,
http://www.wikidata.org/entity/Q112919222,Early Ḥadīth Scholars and their criteria of Ḥadīth Criticism,,
http://www.wikidata.org/entity/Q113028863,A resumptive formulation of modern science,,
http://www.wikidata.org/entity/Q113030886,"Review of Carrying on the Tradition: A Social and Intellectual History of Hadith Transmission across a Thousand Years, by Garrett A. Davidson",10.1093/JIS/ETAC002,
http://www.wikidata.org/entity/Q113030924,Ḥanafī’s Criteria of Ḥadīth Criticism: the Role of Islamic Legal Maxims,,
http://www.wikidata.org/entity/Q113152281,Religious Groups and Scholars of Islam in the Syrian Revolution,,
http://www.wikidata.org/entity/Q113152434,Canons: Specific and General aṣl,,
http://www.wikidata.org/entity/Q113152519,Lived or Non-Lived Ḥadīth? Content vs. Narrator Criteria in Early Ḥanafī Law,,
http://www.wikidata.org/entity/Q113152594,"Early Ḥanafī Jurists, Court Practice, and the Authority of General Afflictions (ʿUmūm al-Balwā)",,
http://www.wikidata.org/entity/Q113152646,Tools for Interpreting Ḥadīth in Shaybānī’s Ḥujja,,
http://www.wikidata.org/entity/Q113152703,Al-Buti: al-Fatwa and Revolution,,
http://www.wikidata.org/entity/Q113292450,[The Description of Ḥadīth Science (uṣūl al-ḥadīth) and the Characteristics of its Scholars],,
http://www.wikidata.org/entity/Q113292514,[The Efforts of Contemporary Ḥadīth Scholars in Uṣūl al-Ḥadīth: Characteristics of the Modern Era and Its Most Important Books],,
http://www.wikidata.org/entity/Q113292532,[Significant Obstacles to Verfying Ḥadīth in the Contemporary Era],,
http://www.wikidata.org/entity/Q113292561,The Syrian Uprising: Reopening the Theological Question,,
http://www.wikidata.org/entity/Q113292708,The Sunnah,,
http://www.wikidata.org/entity/Q113383843,[The Qur’anic Manuscript Race: Western Controversy and Reception Controversies],,
http://www.wikidata.org/entity/Q113384098,[Martin Lings: The Prophet’s Life and Western Islam],,
http://www.wikidata.org/entity/Q113384163,[The Arab Uprising: the Conflict of Values and Fractured Groups],,
http://www.wikidata.org/entity/Q113384169,[The End of Revisionism: Patricia Crone (1945-2015)],,
http://www.wikidata.org/entity/Q113384231,[ISIS: The Explosion of Narratives],,
http://www.wikidata.org/entity/Q113384276,ISIS: The Explosion of Narratives - The Land of the Revolution Between Political and Metaphysical Eternities,,
http://www.wikidata.org/entity/Q113535350,"I May Not Get There with You: The True Martin Luther King, Jr.",,
http://www.wikidata.org/entity/Q115564466,Faith on Earth: An Inquiry into the Structure of Human Faith,,
http://www.wikidata.org/entity/Q115564467,Dialogical Interrogations,,
http://www.wikidata.org/entity/Q115633054,Spirituality and capitalism,,
http://www.wikidata.org/entity/Q115633055,Telling God's stories with power,,
http://www.wikidata.org/entity/Q115633056,Frustrated Fellowship: The Black Baptist Quest for Social Power,,
http://www.wikidata.org/entity/Q115633057,Soul theology: the heart of American black culture,,
http://www.wikidata.org/entity/Q115633058,Face to face : becoming a pastor to children,,
http://www.wikidata.org/entity/Q115633059,African American Religious Thought and Pragmatism,,
http://www.wikidata.org/entity/Q115648806,A Reasonable Belief: Why God and Faith Make Sense by William Greenway (review),10.1353/SCE.2017.0042,
http://www.wikidata.org/entity/Q115649449,Changing conversions: reliigous reflection and cultural analysis,,
http://www.wikidata.org/entity/Q115649450,Nuts and Bolts of Culture-Sensitive Sermons,,
http://www.wikidata.org/entity/Q115649451,TED Talks: The Official Guide to Public Speaking,,
http://www.wikidata.org/entity/Q115649452,Preserving the Blessing of God's Powerful Presence,,
http://www.wikidata.org/entity/Q115649453,Flesh-Stuff: The Matter of the Reality of God(s),10.2979/AMERRELI.2.2.03,
http://www.wikidata.org/entity/Q115649456,"New Proclamation: Advent through Holy Week, Year A 2004-2005",,
http://www.wikidata.org/entity/Q115649457,Practical theology for Black churches: bridging Black theology and African American folk religion,,
http://www.wikidata.org/entity/Q115649458,"Preaching God's transforming justice: a lectionary commentary, year C",,
http://www.wikidata.org/entity/Q115649460,"Preaching God's transforming justice: a lectionary commentary, year B",,
http://www.wikidata.org/entity/Q115649461,Teaching Black Preaching: Encounter and Re-encounter,,
http://www.wikidata.org/entity/Q115649463,Teaching Black Preaching: Homiletic Instruction as Pre-Encounter,,
http://www.wikidata.org/entity/Q115649464,Hope in pastoral care and counseling,,
http://www.wikidata.org/entity/Q115649465,Faithful change: the personal and public challenges of postmodern life,,
http://www.wikidata.org/entity/Q115649467,Another day's journey: Black churches confronting the American crisis,,
http://www.wikidata.org/entity/Q115649468,The heart of Black preaching,,
http://www.wikidata.org/entity/Q115649470,Matthew,,
http://www.wikidata.org/entity/Q115649892,Spirit speech: lament and celebration in preaching,,
http://www.wikidata.org/entity/Q115649893,Teaching preaching as a Christian practice: a new approach to homiletical pedagogy,,
http://www.wikidata.org/entity/Q115649894,Black practical theology,,
http://www.wikidata.org/entity/Q115649895,"Introduction: Afrofuturism in Black Theology – Race, Gender, Sexuality, and the State of Black Religion in the Black Metropolis",10.1080/14769948.2015.1131499,
http://www.wikidata.org/entity/Q115649896,More power in the pulpit: how America's most effective black preachers prepare their sermons,,
http://www.wikidata.org/entity/Q115649897,A covenant model of ecclesiology for black practical theology: spanning the chasm between black theology and African American folk religion,,
http://www.wikidata.org/entity/Q115649899,"Easter/Resurrection of the Lord: March 27, 2005",,
http://www.wikidata.org/entity/Q115649900,"Passion/Palm Sunday: March 20, 2005",,
http://www.wikidata.org/entity/Q115649902,"Fifth Sunday in Lent: March 13, 2005",,
http://www.wikidata.org/entity/Q115649904,"Fourth Sunday in Lent: March 6, 2005",,
http://www.wikidata.org/entity/Q115649905,The Legacy of Martin Luther King Jr.'s Proclamation Ministry,,
http://www.wikidata.org/entity/Q115649906,Queering the Subject,,
http://www.wikidata.org/entity/Q115649907,Recent French feminist works,,
http://www.wikidata.org/entity/Q115649925,“Man” and his “Others”,10.5195/JFFP.2005.248,
